cus_id,churn
70089523,1
81065704,1
7308671,1
44855195,1
22192051,0
276852317,1
401336719,0
38623604,1
5258688,1
147590945,1
372696533,1
144253010,1
4935089,0
64545527,1
41223149,0
183068263,1
276339871,1
61409775,1
11553474,0
182278,0
81466408,0
324241888,0
57900041,1
338468057,1
128334679,0
32924018,1
53899059,1
255544440,1
155627018,0
54909931,1
165295242,1
13097430,0
354226966,1
435875231,0
62804463,0
39538409,0
75576463,1
58090743,1
89950327,1
219809145,1
302153510,1
76981751,0
171387660,0
385209246,0
132246606,1
385462434,0
20542076,1
59429639,1
19313523,0
91161323,1
64239302,1
401618615,0
134660072,1
94958974,1
9726604,1
253652434,0
322596281,1
35736085,1
400782627,0
431085653,0
426269632,0
140983122,1
264855966,1
166282315,1
397672939,0
181781981,1
26383754,1
431148381,0
210628085,1
375039176,0
305750728,1
5976585,1
102875044,1
170591598,0
33121149,0
111225418,0
7104669,1
425847661,1
41873998,1
58051795,1
250848258,0
145139242,1
18998101,0
96913910,1
152912526,1
399396120,1
383756118,1
163638949,1
268582880,0
64980260,1
81753871,1
131312799,1
194408299,0
33934379,0
255641872,0
79277719,1
39023387,1
201183374,1
391046459,1
422745332,1
92732849,1
399824882,0
44566914,0
159372446,1
77549747,0
153963791,1
223002380,1
206420758,1
147519146,1
330148782,0
331825936,0
17307325,1
98711071,1
53621056,0
321432614,1
316845389,1
157378402,1
243969530,0
158990973,1
65967947,1
69697486,1
204440824,1
211603471,0
278125875,1
326517037,1
39716023,1
228488380,0
18646179,0
215746051,0
42896654,0
383000781,0
141118831,1
83976795,1
412648186,1
208854578,1
58457431,1
210334765,1
65558168,1
141781628,0
171279054,0
216563971,1
76639920,0
267015064,0
165389126,1
94338141,1
177582772,0
396609461,0
110770085,1
392452727,0
102481314,1
170440250,0
324091194,0
136905777,0
36652236,0
120192730,0
210991387,1
154232273,1
166085737,0
211609120,0
22120696,1
202818379,1
404977005,0
404395448,1
388840827,0
23705234,0
115670269,0
29999448,0
195508199,1
416902819,1
288181936,1
113192750,0
63120741,1
41830543,1
61737048,0
215197162,0
62166826,1
250124956,0
21767264,0
402910609,0
295504861,1
39323681,0
86244381,0
329928996,1
133419489,0
130490923,1
396895458,0
66085710,1
120562150,1
69729195,0
426630322,0
84444484,1
107574793,1
136093016,1
54196865,1
213901681,1
238786716,0
437727572,0
219843504,0
440487010,0
143061447,1
62847308,1
129761829,0
39491240,1
113270362,1
5662675,1
289227693,0
153190449,0
51002425,0
99557375,0
32390688,1
405197134,0
203882452,0
206994893,0
374344851,1
151163407,0
294124144,1
201477937,0
155242487,1
248833677,1
157450323,1
82290444,1
163351932,0
227937411,1
184290044,1
153851658,0
205325018,0
21941677,1
394966666,1
94441266,1
204199201,0
180104316,1
25031015,1
393570142,0
195526326,1
67835397,1
360557171,0
347983240,0
154237983,0
126261677,0
400541023,0
391226927,1
79665085,1
9221515,1
170524937,1
404604973,0
255567869,1
65302067,1
127017664,0
58032362,1
29017332,1
242517500,1
191434421,1
303855378,1
135487292,1
35058196,1
436381929,1
420754632,1
78358573,1
436653530,0
388672143,1
116042827,0
343545771,1
400410189,0
369406661,1
150263288,0
51418791,1
144845007,0
205699576,1
58866188,1
265597601,0
41897978,1
154361719,1
137644045,1
293288177,0
343643815,1
45092822,1
203604327,0
12460447,0
119963259,1
130672472,0
432226095,1
80677505,1
414520553,0
181459848,1
41633191,1
165258067,1
40183058,0
437049704,1
89644655,1
429996765,1
191286619,1
208868442,1
305002712,1
166594170,1
112993438,1
303752827,1
395387186,1
81078592,0
19846283,0
181053926,0
159824616,1
391041464,1
45152591,1
240235581,0
421244141,0
304399375,1
200107578,1
80101046,0
425986651,1
431301830,0
84138343,0
66529070,1
89982732,0
215268902,1
887758,1
280884333,1
15006177,0
389116504,0
169932187,1
82824960,0
50850425,0
121361819,1
155714441,1
213779209,0
7242456,1
232689263,0
447204274,0
346326335,1
279134379,1
96052165,0
68596547,0
93645366,1
193905250,1
52257957,0
94685640,0
86001042,1
298716734,1
3960149,1
227114841,1
22497603,1
376622061,0
154140122,1
380603564,1
388646104,0
373446547,1
292690508,1
74836540,0
8221190,1
235395679,0
62556842,1
25079976,1
180353096,1
225822868,1
145288043,1
55450416,0
69915558,0
155613335,1
322267216,1
209302975,1
54215442,1
83184243,1
274498681,1
184617151,1
233382097,0
219685996,0
101785826,1
404334066,0
95645715,1
447656448,1
158885629,0
98675139,0
443324567,1
180457952,1
445096503,1
445217206,0
239408996,1
195096607,1
146804164,1
425488904,0
320130857,1
274736043,1
113605053,1
57415018,1
45079631,1
161748615,0
44589083,1
95303478,1
198473063,1
329385716,1
64928344,1
156587417,1
131274869,0
301281327,1
356499564,1
183528038,1
434129782,1
255785022,1
93058589,1
443896073,1
376317588,1
131324177,1
396652325,1
376626160,0
174028292,1
323672077,1
227550882,0
20347967,1
240740874,1
217908821,1
98508619,1
342769186,1
206187619,1
155437923,1
334979712,1
161930227,1
242607388,1
441633137,1
7314276,1
49321254,0
223000136,1
165835506,1
79298256,1
309527987,0
298364381,1
415870232,1
375378969,0
261353959,0
147835710,0
115222053,0
194153460,0
260229526,0
119168238,1
102557906,1
286009807,1
6625232,1
314337566,0
422846558,0
284400351,1
137227662,0
11946693,1
21463752,1
251778599,1
22185403,1
327266157,0
27987927,1
113350910,0
94779301,0
34336139,1
381943785,1
92005652,1
255311726,1
207837182,1
294388626,1
82357084,1
8718874,1
250073793,0
146336088,1
429789217,1
71784480,1
66440467,0
186425528,1
9843610,0
415951089,1
35383774,1
72239668,1
118608011,0
182037102,1
328268747,1
76641186,0
129712603,1
250923035,1
120740458,1
75727098,1
11329265,0
15402349,1
101092788,1
267234789,1
4185767,1
237831882,1
374148805,0
207801904,0
5493909,0
366243503,1
195036493,1
276118188,0
242172838,0
43802220,1
238058806,1
19146879,1
277379939,1
18881234,1
170679408,1
92778056,1
81148376,1
376874307,1
72473646,0
226204036,0
153716683,1
292202816,1
216318596,0
243398514,0
180061696,1
102794738,1
83137871,1
375360716,0
438903332,0
293236932,0
324164236,1
181777127,1
384156635,1
85003266,0
327779810,1
443496633,1
439227829,1
26813006,1
135089711,0
434803898,1
172875742,1
257586242,0
235334137,1
73404271,1
246106930,0
80145805,0
405594696,0
94751508,0
326414873,0
254891532,1
222188761,0
321835133,0
142478666,1
202595903,1
369358312,0
18578271,1
229223041,1
412380806,1
57781603,1
216055010,1
94339691,1
334498483,0
175922399,1
93936726,0
227295187,0
132799535,1
330580886,1
156167835,1
401306720,0
318899673,1
92791619,1
210375244,0
83485616,1
379854099,1
17965026,1
175054210,1
358135671,1
236680003,0
391660135,1
318025774,1
147957999,1
57861806,1
280956380,1
59449642,0
320225187,1
152795192,1
130779629,1
437313391,0
204510606,1
208208133,1
177595555,1
256779395,0
410555036,0
161824942,1
183560626,1
369511761,0
258802418,1
445678958,1
65154084,1
401097784,1
91473279,1
318789309,0
75363855,1
395381619,1
140827717,0
31091152,1
171168692,0
81684335,0
130058859,1
243955927,0
67627666,1
383144137,1
116260737,0
440455261,1
48126858,1
305296253,0
182027987,1
130580340,0
28125674,1
51531555,1
329022719,1
142078923,0
49556803,1
80654196,0
282288422,1
343093803,0
94642595,1
210919504,0
337300802,0
227510975,1
277361993,0
95747387,1
437072073,0
281222227,1
447700696,0
256680230,1
89763886,1
351685783,1
59177738,1
325164096,1
26519095,1
157526183,0
192839364,0
191742602,1
399760566,0
132154331,1
63045007,1
140526180,1
143781386,1
8803460,1
74145439,0
98243994,1
402932366,0
133985733,0
263099183,1
396941420,1
148184961,0
65048799,0
429701184,0
172449184,1
170639928,0
161603059,1
332446584,0
97033978,1
19143007,1
358668288,1
364452441,1
97922778,1
91963238,1
58675156,0
34173,1
77702300,0
42336936,1
273567484,0
318016295,1
196195304,1
397652753,0
254517664,1
439885875,1
297292806,1
147200502,1
152999049,0
150779040,0
444185208,0
138337146,1
96969519,0
328813089,0
429868255,0
60406146,1
184757449,0
145938772,1
81638821,1
131977148,0
384120236,0
135253865,1
338828221,1
96311938,1
376691494,1
139481582,1
443205132,0
17189091,1
15389913,1
89310166,0
167910243,0
207956680,1
91260673,0
27719447,1
361896189,1
79891029,1
186038509,1
173935041,1
189219142,1
99121601,1
57107445,1
333476050,1
33169965,1
207932984,1
321835051,1
15108932,0
423255765,0
404799025,0
325352905,1
177247118,1
315266399,1
270744994,1
97786051,0
312898062,1
23817859,0
442889077,1
169653530,1
179926784,0
59354269,1
28968369,1
342650689,1
120441653,1
332505110,1
130933486,1
339957830,1
138186797,1
39508246,1
227459341,0
438831245,1
139187002,1
25657699,1
97240222,1
2783333,1
146135205,0
116144789,0
8013415,1
259858497,0
34936439,0
170769193,0
78694511,1
178507054,0
153404155,0
182335520,1
115243057,0
243848280,1
160986857,1
175411642,0
170572249,1
35720936,1
395748534,0
172154337,0
53834745,1
32940353,1
447011858,0
91443366,1
230187070,1
47587696,0
152502486,1
145566048,0
166406440,0
97342281,1
416669535,1
321922655,0
129855141,1
401856509,1
355786479,1
90792883,0
8902076,1
45574093,1
218073547,1
186757001,1
69855238,0
74923307,0
83723855,1
104202373,1
167802533,0
418334047,1
444726147,0
183015428,1
82699159,0
7598460,1
192816709,1
426286657,1
420715478,0
411044196,0
84882626,1
167533237,1
232966774,1
223216065,1
192401121,0
442606161,0
401523549,0
234016062,1
376948758,1
5543219,1
392167300,1
32182362,1
219572923,1
119232392,1
51355676,0
268690079,1
105807484,1
29648685,1
1449905,0
42450642,1
219404182,1
195835916,0
69191055,1
5097104,1
83083896,1
41232569,1
262833494,1
212692582,1
445648534,1
439125808,1
413273259,1
144797943,1
341196642,0
37360650,1
134802938,0
399261696,1
321720651,0
306719428,0
3066127,1
167702125,1
176991831,1
405066870,0
356240058,0
207885409,1
307590385,1
222539789,0
229516338,0
48433165,1
23260200,0
61027347,1
313085973,1
118278231,1
396988568,0
66210977,1
306292094,1
193924685,1
369283043,0
413819580,0
94853407,1
142142423,0
293234728,1
159925436,1
229912432,1
37904849,1
389792111,1
247148182,0
405360882,0
48868228,1
32095738,0
148955922,1
157458298,1
181503261,0
4692261,1
224635099,0
59567548,1
197147057,1
414528871,0
234557203,0
16742469,0
89483719,0
18402636,1
346599320,0
10723911,1
119706281,1
90021129,0
269250001,0
178993730,1
248193903,1
411984775,0
58027632,0
36143109,1
180892401,1
165303585,0
163654548,1
193186556,0
290045636,0
201874866,1
53241930,1
232159317,1
324931729,0
154420855,1
10816186,1
85413083,0
401517227,0
420133065,1
4159297,1
81707053,1
42910804,1
355155919,1
38746955,1
51955259,1
102787419,0
118512270,1
329592204,1
393736256,0
438886387,0
72906728,1
398435515,0
186812955,0
430229195,0
5648561,1
216410154,1
144746860,0
174946563,1
261609856,1
243713793,0
139837645,1
401427705,1
75724446,1
32075287,1
74356983,1
179851374,0
251281548,0
326563104,1
314506555,1
433325381,1
170750841,0
297027956,1
388344607,1
403012853,0
118450219,1
360889479,0
179521209,1
402750266,1
42602947,1
34676605,0
250608614,1
393005879,0
148439596,1
161595799,1
232718911,1
31096269,1
221697437,0
23052833,0
207462582,0
257430654,1
398827775,0
142992035,1
98831932,0
59382205,0
103167544,0
427699167,0
414852411,1
153277706,0
445519965,1
46716573,1
270297411,1
298371704,1
214606246,0
389218403,1
195981148,1
146849230,1
127279010,0
115821352,1
256854050,0
142192772,1
91078205,1
189004008,1
114057736,1
40242112,1
416961324,0
307190072,1
52322050,1
40230795,0
61190443,0
81432985,1
185349120,1
75889357,0
242530655,1
76628319,0
387046049,1
76528927,0
17105281,1
246283299,1
398155903,0
161981411,1
96378151,1
179807387,1
142948618,1
94573261,1
24438793,0
297518260,1
242783471,0
404337046,1
304459981,1
140688254,0
132490820,1
288425231,1
182313578,1
61321479,1
107281965,1
56885438,0
54802280,1
63599219,1
257411791,1
400836545,0
164459580,0
81439326,1
217044550,0
145396672,1
206809308,1
132768150,1
118429438,1
220539768,1
259839409,0
343526992,1
377326275,0
192688523,1
21993452,1
154023827,0
63895553,1
216142328,1
208676617,1
359485903,1
59474072,1
78431375,0
59502355,1
30124166,1
327174576,1
208112371,1
151950945,1
386990564,0
195167756,1
31223820,1
80349254,1
201148201,0
252158888,1
231405425,0
8672258,0
21009397,0
40197130,1
317469667,0
415484336,0
437473797,1
214765954,0
227650352,0
257918878,1
197128173,1
233306119,0
232413765,0
68423848,1
116958387,1
218494578,1
368786459,0
304378169,1
400053291,1
220737448,1
446589399,0
144421345,0
437741295,0
137977699,0
164568007,0
18841083,1
135614254,0
10821608,1
34466689,1
69331351,0
204749682,0
271750625,0
149329643,0
59539896,0
420315329,1
53090357,1
82395750,1
331000346,0
164642458,1
324302759,1
184965710,1
54872367,0
14758966,0
92250722,0
323166420,1
69386144,1
6655780,1
392265018,1
42095557,1
430106086,1
96418161,0
404170993,1
25382182,1
349809746,0
320603785,1
420167855,1
384422650,0
225566561,1
14608331,1
401189979,1
379645676,1
354462900,1
143093444,1
24196863,1
442176196,0
52907319,1
63477336,1
57444544,1
244566013,1
346779281,0
136868276,1
81203983,1
400287959,1
55079755,0
429813035,0
119878530,1
117040971,1
152839381,0
49144519,0
23224901,0
223917038,0
127517718,1
142632830,1
404894724,0
165995891,1
185086106,1
60974594,0
401363799,0
28407940,0
258095960,1
70002388,0
83648098,0
99958405,0
230299573,0
168125930,1
238660223,1
336105674,1
446353871,1
431351914,1
173457095,1
408451055,1
404919236,0
177664380,1
175772109,1
224686733,1
6917105,0
51460816,1
343707807,1
183747822,1
431780184,1
78596650,1
152057004,1
229146245,0
158865199,1
221879049,1
166028437,1
383117522,1
431637316,1
45963112,0
314622911,1
194016163,1
401957062,1
166084738,1
96873309,0
49855053,1
176359929,1
194015591,1
170754410,0
80006649,1
406799780,0
24100287,1
67156305,1
183230583,0
80516632,1
321730092,0
115093503,1
141653303,1
60441182,0
593136,1
402910159,0
47380922,0
144620920,1
190240940,1
442220223,1
372921680,0
141260288,1
378271239,1
420876534,0
15259506,1
6772300,1
102787846,1
48588837,0
208278994,0
149885527,1
63773897,1
52983522,1
6723522,1
19379942,0
247821198,1
190300139,1
47709373,1
417442654,1
224547066,1
149305152,0
17722057,1
93434962,1
388949841,0
413405336,0
261385668,0
80374050,1
11011622,0
218965447,1
141430236,0
82438288,1
415256394,1
133532011,0
142125926,1
114059080,1
165325792,1
215520780,1
219899931,0
32422561,0
408756832,1
114308699,1
140628895,0
418714847,1
265801052,1
58836763,1
213542987,1
22295700,0
432351465,1
50352861,1
388874961,1
314533658,0
235824889,0
166343714,1
168840483,1
165843643,0
413302747,0
104764110,0
202786058,1
37726911,0
223090962,1
113809585,1
216830413,1
430447776,1
14468136,1
4013352,1
163840665,1
214455609,1
20535245,1
199387334,1
244298696,1
217009453,0
380401991,1
150315044,1
96845678,0
136857611,0
45875689,1
94467021,1
2362035,0
98096234,1
99620000,0
339630336,0
195847643,0
334708723,1
195300853,0
396516025,0
251622559,0
152576163,0
19787656,1
297044228,1
120534090,1
217732082,1
5687795,1
87044376,1
73609354,1
447461029,1
50681051,1
195000521,1
194421246,0
414641271,0
398054717,1
246440643,0
397613845,0
394433639,1
65292647,1
133153518,0
277243883,1
97480926,0
68185077,1
239245698,1
40612123,1
427185800,0
187724109,1
144814074,1
206338212,0
185456302,1
147115447,1
310524400,0
157202624,0
128525566,1
350205125,0
186980127,0
304408978,0
239158113,1
292392155,1
393441430,1
175417779,1
201275241,0
243358769,1
186410295,1
52551563,0
102619959,1
26514590,1
90833318,0
79246906,1
192138574,1
443549695,1
293133586,0
86027592,1
323443180,0
377895331,0
63074840,0
94260939,1
420192466,0
177559076,0
78597954,1
84849836,1
12781863,1
359157122,0
105475546,0
360284102,0
292761411,1
117562231,0
334917842,1
229000359,1
118922232,0
37886886,1
57721224,0
52384572,0
141185982,0
78016355,1
82389977,0
117932265,1
47079486,1
1981153,1
15552538,1
439403891,0
269377901,1
91150864,1
299064109,1
356978898,1
15019206,1
402507930,0
39797610,1
270832455,1
422561051,0
434227746,0
173632280,1
300542445,0
250064371,0
407357334,0
387245176,1
302656008,1
15839410,1
209127973,1
432501814,1
179335948,0
198216207,1
391530952,1
372730383,1
189161678,0
215969467,1
159061388,1
229941449,0
201992488,1
76287119,1
234354873,1
3201327,1
114676975,1
431265288,1
348962767,0
152752429,1
393893783,1
95667005,1
332254065,1
172410886,1
370211979,0
18225390,0
314163830,1
293011093,1
78775448,1
249632574,0
225782675,0
117038731,1
105476787,1
12947140,1
423813809,1
136407946,1
430252605,1
169530076,1
39342603,1
3260747,1
58976470,1
53212299,1
209908512,1
41184752,1
10876605,1
145266469,1
195175098,1
359989623,0
84660741,1
140853796,0
175427647,1
393104676,1
226904519,1
437572287,1
222660099,1
236207258,0
280092965,1
74146598,1
376968906,1
392198275,1
22014618,1
193418862,1
203816464,1
345073840,0
73496401,0
79664414,1
44447113,0
158931816,1
438196752,1
301322416,0
101189444,1
274655293,0
417628609,0
137280274,1
129586844,0
209689851,1
346681542,1
186610892,1
43022575,1
327404577,1
46529699,1
220797501,0
217750295,1
445973988,1
157774778,1
81418120,1
153560948,0
223422513,1
92835949,1
299846755,0
29575275,1
442078619,1
342478558,1
386626343,0
156689501,1
75315342,0
115582869,0
392441635,1
241329956,1
31273149,1
181296140,1
280232098,1
18024854,0
189432360,1
233811900,1
142198175,0
375276193,1
223339458,0
274418152,1
206703983,1
188220283,1
25300391,1
164519248,0
104876165,0
15904643,1
232926482,0
327604032,1
288452923,1
130090772,0
73558271,0
157403829,0
64136463,0
207331258,1
117890175,1
440721966,1
78458085,0
150611563,1
180190938,1
143160126,1
183849946,0
443175238,1
161567007,0
287297923,1
142585869,0
417203191,0
205173651,0
320631538,0
229290886,1
232388420,1
154852471,1
59744123,1
71533862,1
7133583,0
418626509,1
6507757,1
72532906,0
191041099,1
32330614,1
302152002,1
294359285,1
391667330,1
173382316,1
127478175,1
413512701,0
277233281,0
260198858,0
162837158,1
254624539,1
63706988,1
345458005,0
25197190,0
214507750,1
148253294,0
249367602,0
423699289,1
347743941,1
179189595,1
212720499,0
177294838,1
250742302,1
335034545,0
203678799,1
166602265,1
398811114,1
402913545,1
377254291,1
83166095,1
48892595,0
224461729,0
5500498,1
188165513,0
64307246,1
39149024,0
445639461,0
319294459,1
401409109,0
377995333,0
270870160,0
411018708,1
12447988,1
55959318,0
265547969,1
85229801,0
70839251,0
181512908,1
50015476,1
235361011,1
163876883,0
203126299,1
292389036,1
404937058,0
245610672,1
437183272,0
15269477,0
420480808,0
377959628,1
51885458,1
276813104,0
251603862,0
223495027,1
160824514,1
393164611,1
91385860,0
137285942,1
5450677,1
244190271,1
70661944,1
387818781,0
234639078,0
419070685,0
365723082,0
21111054,1
160484603,1
130062098,1
13842632,0
377612802,1
161344775,1
49706477,0
427284864,0
48428130,1
303823118,0
335735518,1
25018941,0
115316364,1
59195785,0
36980626,1
313711311,0
75768246,0
46018639,1
276166802,0
59282245,1
159002477,1
195741950,1
316215483,0
20586448,1
183644621,1
70127350,0
28842490,1
434918584,1
204665973,0
300518547,0
196696988,1
39855339,1
209564990,0
169490661,1
158434132,1
27733067,1
385788336,0
204828537,1
378704281,1
80864335,1
416785014,0
416443227,0
302696649,1
373570001,0
73609272,0
83723754,1
180921910,1
176112207,0
225012025,0
650253,0
161744598,0
81518017,1
241474004,0
442106780,0
196133762,1
274216051,0
110896067,1
46911479,1
327069802,1
76948717,0
29439219,1
309183365,0
398107756,0
128449729,0
158011917,0
403923067,0
433456787,1
141011264,1
68551645,1
98384492,1
322579986,1
182430628,1
192164615,1
106544164,1
404936953,1
10060481,1
50785030,1
183643252,0
194368146,1
89901450,1
191365678,1
423763277,1
109571592,1
189270610,1
165632606,1
113399808,1
25333345,1
365888052,0
79125698,1
57676238,0
153975558,1
161971928,1
225846911,1
166578710,0
65056671,1
163364414,1
377875839,1
76036503,0
82231432,1
32490974,1
14769608,1
108798799,1
29141682,0
98149414,1
432691847,1
404600020,0
157654487,0
426237431,1
188677065,0
262121717,0
284721851,1
82736622,1
406761015,0
403930634,1
268406875,0
198156949,0
280714877,1
168670537,1
57577214,1
413251887,1
203652535,0
402390636,1
170592702,0
244215273,1
225166002,1
95512881,1
428152090,0
382435944,0
52716409,1
190739974,1
297724872,0
202210539,0
262021164,1
210366760,1
148311006,0
121023008,0
29615632,1
327319238,1
145465617,0
149887811,1
79511514,0
145558277,1
87112118,1
63339404,1
193762384,1
29857274,1
85269298,1
217993590,1
346396910,1
377766598,1
320657436,1
115222133,1
21311668,1
121728608,1
161657751,0
292783048,1
75314427,0
77587778,0
78880283,1
229166473,1
182972684,0
377431314,0
241085660,1
34551786,0
159519249,0
305343727,1
142242812,1
208425162,1
61021759,1
196567151,0
398007794,0
208023951,1
346944823,1
292886518,1
272799198,1
293371602,1
58217398,1
157763749,0
244277324,1
225311724,1
192060697,0
152209658,1
8939638,1
106259473,0
254770526,1
198688790,1
77210183,0
83026756,0
442687199,0
179825821,1
288880724,1
131254435,1
2955929,0
383656707,1
183298710,1
161166835,1
422458990,1
146148890,0
205834917,1
243211032,1
291534959,1
157508296,0
402326585,0
205948259,1
51807642,1
288465750,1
162725553,1
182056659,1
272098654,0
319014723,1
93497402,1
246957560,1
205464664,1
205130663,0
270696319,0
108196480,1
116790500,0
207293309,1
419564966,0
435777290,1
49828301,1
167881369,0
436383338,1
28962009,1
193633548,1
183585483,1
256955276,1
332929466,1
122891501,1
391171011,1
320891841,0
191549410,1
131717539,1
151207966,1
445242103,1
359922514,1
436915320,1
288036235,1
211626351,0
325266708,0
436821762,0
435158272,1
231482282,1
264771258,0
79521668,0
106550055,0
184287964,1
183829615,1
400304885,1
47429128,1
47491589,1
289944675,1
266968553,1
185187841,1
362797166,0
385778243,1
405606728,0
160260657,0
200379791,0
168471980,1
225217148,1
86310960,0
165092344,1
133234005,0
321384023,0
226486422,1
221835531,1
95612008,0
41652052,1
250467929,1
388065300,0
94725917,0
443135739,0
225489176,1
275078913,1
435813281,1
28815248,1
73102286,0
384103207,0
313209345,1
182608137,1
235184234,1
198777616,1
158713666,1
427622003,0
17265441,1
1478369,1
115281027,0
281295578,0
257639016,0
35044557,1
149495574,0
436866258,1
90210283,1
277328206,1
99805385,1
420836320,0
133055432,1
86848225,1
326431698,1
11031583,0
274870671,1
52790330,0
395238654,0
166880779,0
403976863,1
102420403,0
159822824,0
274915634,1
129645736,1
322493587,1
138170075,1
8523253,0
65916456,0
18198188,1
156672413,1
57726890,1
381462350,0
119286592,0
141246279,1
166910162,1
175388148,1
349499422,0
47979790,1
106427785,1
71578356,1
247791203,1
64054079,1
185275363,1
368191463,0
402967766,1
137216692,0
85326459,1
374709827,0
23388996,0
366208797,0
150647066,1
119695372,1
268387158,1
75980772,0
142182391,1
327185569,1
82726283,1
166336578,1
334761396,1
414433908,1
92613881,0
396605892,0
48802585,1
332826303,1
134816642,1
277095879,0
59012724,0
342465100,0
128186389,1
52906423,1
25928768,1
161168141,1
402156534,0
263631779,0
169646901,0
216537789,1
445710587,1
74553767,1
213784509,1
382058019,0
256226691,1
418092239,1
286718671,0
226921666,1
23806153,0
395143973,1
193595046,1
206161984,1
413781856,0
269882151,1
392743271,0
199823640,0
243883394,1
96340467,1
405140223,0
139286882,1
225883045,1
397125865,0
181760386,1
28152039,1
196102543,1
58454476,1
178193714,1
284333141,1
207152645,0
29844367,0
83859381,1
191979722,1
315608068,1
232004440,1
26498152,1
232166676,1
165325056,1
420577996,1
365402848,1
320605152,0
315794490,1
211846177,1
269517278,1
178532586,0
292830400,0
60404415,1
131153495,1
168563498,1
166952231,0
166855390,0
128458091,0
280562000,1
422522715,0
180190612,0
186795623,1
378237654,1
44160586,1
102516777,0
160923723,1
263355877,1
368593795,1
118772146,1
396982631,0
342630949,1
52205734,0
35253941,1
223026606,1
112968867,0
177541620,1
10618302,1
429861182,1
148621553,1
22354777,1
185014,0
101488,1
233025056,1
238736203,0
76094560,1
220652288,1
241171594,1
215946118,0
114751571,1
165639582,0
160597228,0
440155764,1
261469804,1
95381984,1
233752783,1
285957481,1
382450767,1
298957541,1
47688289,1
141141385,1
60408249,0
73659926,1
377094337,0
64362405,1
64106794,0
180075583,1
127658708,1
155884181,0
105769453,0
40858991,0
120890132,0
204442803,1
318062133,0
388321628,0
175024499,1
115938217,1
169986103,1
179994177,0
430509867,0
240539726,1
241402653,0
266715691,0
141243650,1
81970332,0
30309751,1
252048345,1
389462861,1
147817133,1
438769070,1
403530910,0
119899536,1
391619759,0
262276449,0
50687941,1
214404894,0
174007719,0
143781712,1
155269914,1
155207270,0
404366635,1
430078213,0
421018687,0
115112221,1
188786750,1
211732633,1
115860401,1
434799332,0
241978357,1
135850411,1
236216045,0
239569030,0
434985043,1
309757315,1
309384286,0
113914033,1
185085515,0
332853728,1
180509523,1
156615254,1
195067487,1
61830810,1
354980122,0
212031661,0
50763332,1
113307680,0
314195091,0
142555546,1
314318726,1
149907204,1
234498984,0
314754502,1
86217688,0
114659277,1
36072389,0
170731631,1
54432044,0
337655662,0
192011736,1
207082802,1
390092380,1
344401215,1
32105955,0
201940568,0
409032267,0
143920460,1
91239814,1
27073349,0
390587519,1
440795704,1
193737565,0
394736175,1
140970867,0
41644466,0
344826467,1
5776257,1
23800748,1
171027193,0
18659675,0
328962357,1
38818184,0
64225371,1
70235428,0
6946324,0
189459869,0
432091608,0
405409761,0
104764762,1
73975102,1
137257148,1
195069037,1
23891412,1
43055773,1
311708333,0
98372056,0
281177632,1
174760118,0
422452159,0
144398814,1
307758804,1
441159677,1
114493775,1
151899822,1
127316286,1
47449295,1
177911101,1
186093914,1
60406758,0
230758126,1
94418363,0
267930765,1
72748305,1
320002099,0
441345243,1
424077620,1
108216668,1
420560908,1
136501750,0
187173361,0
272194271,0
200095363,1
21494216,1
130389512,1
66813883,0
159269853,1
380884974,1
181747986,1
29463935,1
548661,0
92552421,1
391870396,0
211098321,1
446420816,1
119232270,0
135507909,1
447577265,0
136585947,0
432542272,1
290821079,1
3534083,1
6676946,0
82341323,1
404732505,0
182467864,1
27505720,1
181930717,0
154306642,1
354438634,1
7807152,1
344523605,0
92160039,0
17514158,0
427354503,1
164638399,0
154858202,0
350770002,1
292484327,0
154766173,1
445408583,1
177476017,1
238679801,0
391997783,0
393382151,1
45329229,1
13874833,1
177593456,1
152418289,1
228373940,1
313985846,0
302552683,0
430730101,0
60800793,0
403003105,0
324118537,1
194670539,1
162094606,1
309193395,1
24458409,1
276993288,1
392527464,1
397741251,1
436845090,1
42431331,1
12577375,1
115138222,0
76792780,1
57613655,1
441490212,0
435854982,1
207717686,1
230607287,1
263300022,0
407575734,1
196313822,1
209011371,1
25209117,1
401583520,0
146745169,1
54050205,1
223462584,1
171997870,0
337592082,1
36264973,1
133698409,0
381088894,0
158822699,1
43574766,0
156843499,1
307922754,0
59267725,1
371896944,0
184600391,1
182975887,0
441692212,0
303277249,1
165316471,1
97741557,1
189315106,1
55043600,0
76346930,1
56759824,0
306604986,0
417987101,1
322167845,1
31920408,1
131697288,1
59883012,0
237527043,0
60145353,1
310318644,1
369550341,0
218796908,0
253766060,1
58045698,1
239783533,1
435935572,1
31436163,1
124133960,1
432182253,0
151672940,1
99678139,1
63593265,1
311757906,1
361730563,1
97476400,1
67637250,1
58707763,1
384101392,0
314082954,1
119877041,1
184552816,0
136178313,1
134199990,0
44972941,1
215586160,1
299988416,0
427220426,0
59247091,1
130202928,0
292694283,1
94238305,1
215906842,0
89346502,1
438128907,1
135657688,1
172936796,0
321171110,1
133274665,0
442270141,0
72765332,1
115303459,0
380480131,0
223149118,1
401680609,1
414872294,0
421936344,0
168641661,1
239952684,0
92548810,0
41835336,1
394607339,1
42914577,1
58218948,0
257542827,1
339736906,0
108099740,1
149620698,1
264121694,1
256435078,1
67425031,1
271598417,0
273709393,1
