cus_id,money_1,money_2,investment
200990520,0,0,eligible
192167491,0,0,pending
200825106,0,0,eligible
201962022,103.33,0,investing
195397693,2454.4,1048.88,investing
204534095,0,0,eligible
194682469,0,0,eligible
200666148,0,0,warmup
200771977,0,0,warmup
201120106,0,0,warmup
200828067,2252.17,2086.63,investing
194346726,6290.05,1101.73,investing
191355740,0,0,pending
201105208,0,0,warmup
198421382,0,0,eligible
200930301,0,0,eligible
194539639,3003.6,0,investing
187314773,4683.46,5234.65,investing
187279704,0,0,eligible
191804260,0,0,eligible
193878279,0,0,eligible
202898247,100,,non_eligible
193026709,25.8,66.09,pending
202227018,0,0,pending
203947325,0,0,eligible
199918619,9500,0,eligible
192039214,0,439.17,eligible
202195930,0,0,eligible
194779660,0,0,eligible
201201278,0,0,eligible
200447222,0,1305,eligible
204749682,0.66,4592.66,warmup
194652143,0,0,eligible
198732487,1,1,pending
200580091,0,0,eligible
202396170,0,0,eligible
198037902,2775.88,0,warmup
194295113,21.66,3740,investing
201988067,0,0,pending
204933025,0,0,warmup
204532037,0,0,eligible
189566649,2349,3010.2,warmup
200305504,0,0,warmup
199039259,230,230,warmup
189896967,140.22,139.7,investing
193399154,17.71,17.71,eligible
202565944,308.04,4358.04,warmup
190781661,234484.33,183540.58,investing
196542251,0,0,eligible
200168341,0,0,eligible
201122336,21596.53,32630.3,investing
201092633,0,0,eligible
205285498,0,0,eligible
201558362,0,0,disable_pending
202719907,0,0,eligible
204475376,12000,12000,eligible
200391580,1030,0,non_eligible
198874006,760.17,730.29,investing
195011232,600.97,200,investing
205176398,250,0,eligible
198526307,0,0,eligible
198527667,0,0,warmup
203588480,0,0,investing
200055191,0,0,eligible
205220860,4.12,917.04,investing
197950015,0,0,eligible
194045208,464,671.5,eligible
199089235,1000,0,non_eligible
196333794,29.23,84.98,investing
202914339,4000,0,eligible
195450091,5,0,pending
194939056,0,0,eligible
199141215,68.02,408.02,pending
201636198,70374.11,113908.8,warmup
202037344,0,0,eligible
192667410,0,0,eligible
188087135,0,,pending
198580829,1048.58,10984.45,warmup
198195492,0,0,eligible
200743957,0,0,eligible
194337976,0,0,eligible
196313380,5000,5000,eligible
206822363,0,,eligible
195771702,0,0,eligible
202634005,3675.2,8053.62,pending
200083529,0,0,eligible
192463963,0,0,eligible
197236506,6177,6003,warmup
194185165,0,0,eligible
195111244,26.99,26.99,warmup
201089142,5524.67,6113.67,investing
193561612,0,0,eligible
195096340,860,870,eligible
201003243,44194.3,37764.21,investing
199675907,0,0,eligible
191285481,0,0,pending
207511159,0,0,eligible
197279517,0,0,investing
199055145,0,0,eligible
199425455,0,0,eligible
197192217,0,0,warmup
195284395,546,546,warmup
205010524,0,0,eligible
203224391,12.2,12.2,eligible
205071990,0,0,eligible
201904977,0,0,pending
195175098,854.75,2694.18,investing
201990849,0,0,warmup
201414588,0,0,eligible
203797748,0,0,pending
197665417,0,0,warmup
202616809,658.47,1875.25,investing
194499257,6.01,131.01,pending
195347736,0,0,pending
197978184,0,0,eligible
196649065,306.49,329.89,investing
201700686,0,0,eligible
202914052,0,0,eligible
192323642,0,0,eligible
198053577,0,0,warmup
204685683,0,0,eligible
192249513,0,0,warmup
206337233,0,0,eligible
192489140,1716.01,5000.53,pending
202214267,0,0,eligible
197981430,180,45,pending
194279121,0,0,eligible
204777478,0,0,pending
195959137,0,0,eligible
199947631,0,0,warmup
191040162,1365.41,347.09,eligible
201270909,485.9,0,eligible
195902758,4000,0,eligible
192981994,31883.7,3643.1,warmup
193157594,0,3500,eligible
206414570,0,0,eligible
194153460,0,0,eligible
206006627,0,0,eligible
197951862,0,0,warmup
205892825,0,0,eligible
192009709,5250.52,15402.04,warmup
201860751,5139.58,5955.87,investing
200077925,0,0,eligible
201684143,0,0,eligible
202464469,0,0,pending
198343957,0,0,warmup
205854882,0,0,eligible
191526355,0,0,eligible
198635129,0,0,warmup
193941799,0,0,eligible
202338135,0,0,pending
200516020,4877.83,57.46,investing
196188978,0,0,eligible
196217184,0,0,eligible
206142874,19131.52,12632.65,pending
199935808,4318,1915.6,pending
192677354,15,0,eligible
202806908,7366.81,7366.81,warmup
192971107,0,0,investing
193485083,0,0,eligible
203919055,0,0,eligible
193383171,737.98,7242.94,warmup
195037664,8968.72,8895.93,investing
198282536,0,0,eligible
203281760,0,0,eligible
200730907,3203.69,0,warmup
196666651,0,,non_eligible
195180749,657.47,657.47,eligible
203063143,1867.34,11837.3,pending
196313822,0,0,eligible
204199201,0,0,eligible
193049762,0,0,eligible
196401867,0,0,eligible
192606489,0,0,non_eligible
202109429,6359.83,6359.83,pending
197979672,0,0,eligible
202367991,0,0,eligible
195783821,0,0,eligible
205173651,0,0,eligible
199991995,0,0,eligible
201213082,2193.5,1120,investing
195067487,60885.57,61080.53,investing
198776082,3124.67,2400,warmup
188876658,5500,0,warmup
193390204,3820.67,27195.71,warmup
202364354,0,0,eligible
201477610,6024.13,0,investing
204357793,0.96,0.96,pending
194640525,268,268,eligible
200657531,0,0,warmup
204544727,0,0,warmup
205851879,634.44,125,investing
196029903,0,0,non_eligible
196143362,101.97,0,investing
199046417,0,0,eligible
192364461,0,0,eligible
192796983,0,0,eligible
188677580,1225.3,2155.19,investing
198191058,0,0,eligible
196675251,18387.44,16151.87,investing
195966722,0.21,5923.93,warmup
200820524,0,0,eligible
204393682,0.08,10.24,investing
200060248,98257.55,149536.12,pending
196135321,0,0,warmup
209947086,0,0,eligible
194016163,0,0,eligible
199042220,520.86,500.43,investing
203915980,0,0,eligible
196024961,0,0,eligible
197982999,0,0,warmup
193725559,46.4,46.4,eligible
200771787,38.57,2137.69,disabled
203127147,10938.64,11632,investing
205166850,0,0,warmup
200899775,6178.87,0,investing
202018768,0,0,eligible
197139841,40,40,pending
199329133,0,0,warmup
203903811,100,100,pending
201062913,0,0,warmup
194583948,0,0,eligible
204530024,0.52,0.52,eligible
208219943,850.47,1050.47,pending
198533816,0,0,eligible
209107008,2971.35,882.43,eligible
204442803,31.01,231.01,warmup
202159073,0,0,eligible
186767760,55.92,55.92,pending
207691046,0,0,eligible
196339629,101.11,0,investing
205742104,125,3204.29,pending
204349627,5017.5,0,investing
194721433,50,,eligible
203126299,1819.98,3.76,pending
201965760,0,0,warmup
207796849,199.24,99.39,investing
200671034,15,125,eligible
194167948,0,0,eligible
207601933,0,0,warmup
198300326,0,0,warmup
206958943,0,0,warmup
198831136,0,0,eligible
200160278,0,0,eligible
194522767,7079.12,3845.81,pending
203594433,509.5,507.54,investing
200062230,0,0,eligible
202045769,0,0,warmup
199823640,0,0,pending
199097485,0,0,warmup
199706474,0,0,eligible
203504617,0,0,eligible
189315807,0,0,eligible
202830969,1770.94,3245.57,warmup
194225618,100,100,warmup
192634032,180,180,warmup
201701152,0,0,eligible
194391629,874.99,0.12,eligible
214329080,0,0,warmup
206229395,49.14,1302.91,eligible
193129503,1828.91,2919.61,warmup
195123465,0,0,pending
195933714,0,0,eligible
202893045,0,,eligible
203604327,0,0,non_eligible
208208672,0,0,eligible
204621650,0.01,77.6,investing
206620534,10.32,10.32,pending
195235759,3968,0,warmup
194815773,103.03,33.53,warmup
193783289,0,350,eligible
202385131,0,0,eligible
197179933,3306.72,1522.63,warmup
208229319,20928.83,6887.96,pending
205281656,0.01,0,investing
206114711,25.55,2057.95,eligible
205322314,0,0,pending
193914959,0,0,eligible
203756012,0,0,warmup
209928564,0.01,0.01,disabled
189691242,20.77,20.77,pending
192024156,939613,888248.92,investing
200901090,0,85,warmup
203067155,2206.41,1629.68,disabled
204690717,0,0,warmup
197308119,0,1500,pending
205282327,140.54,140.54,pending
202372671,0,0,warmup
202818379,291.55,3051.88,investing
199099023,0,0,eligible
198561498,0,0,warmup
194850615,0,0,eligible
204405520,0,0,warmup
207855254,0,0,warmup
208235269,0,89.84,warmup
203816464,0,0,warmup
202574963,2832.83,1826.76,pending
202938355,0.09,0.08,investing
204148097,0,0,eligible
200961787,14149.02,5664.19,investing
195796606,0,0,warmup
200018830,0,0,eligible
190823441,0,0,eligible
193292025,0.4,59.71,investing
192273382,0,0,eligible
210509264,1190.34,1538.73,pending
195405908,2660.4,459.74,warmup
194690131,75,0,pending
194302111,0,0,warmup
198000773,3529.65,7740.03,pending
202456907,0.62,0.62,pending
196170863,0,0,eligible
198882521,371.95,652.24,pending
194544361,230.9,4303.73,pending
195555238,0,0,pending
200248210,0,0.95,pending
206204647,13908.87,6981.03,pending
206680383,493.3,353.1,warmup
198719310,6999,0,eligible
198682446,0,0,warmup
201120544,0,0,eligible
192922193,1120.32,0,warmup
192401121,0,0,eligible
203146164,0,419,pending
196339119,0,0,pending
203645491,0.5,0.5,eligible
200515667,4980.01,0,warmup
200307891,0,0,eligible
198571145,0,0,eligible
198976838,0,0,eligible
199760260,0,0,eligible
201767668,0.34,138.04,investing
205958102,6726.57,6072.69,pending
197881479,0,0,eligible
193186556,1590,1590,warmup
199477075,0,0,eligible
199107698,1,0,warmup
205368289,0,0,eligible
207840442,0,0,eligible
202364425,48,,eligible
204665973,0,0,eligible
204874484,0,0,eligible
196135530,31037.07,18099.62,investing
205464664,0,0,warmup
199114051,1005.6,732.5,investing
198107924,0,0,eligible
205739962,0,0,eligible
204593411,1320,1160,pending
200672541,0,0,eligible
207847296,0,0,warmup
197260011,0,0,eligible
198327304,0,0,investing
198209770,0,0,pending
205799592,1068,584,pending
200942774,0,0,pending
205311419,0,0,pending
202418175,0,0,warmup
200487987,0,0,eligible
204002174,62147.38,19678.01,pending
204681116,8620.2,2948.94,disabled
201028658,0,0,pending
196137788,0,0,warmup
203759992,26217.57,17107.84,investing
204471957,0,0,pending
198019575,0,0,warmup
203053505,0,0,warmup
202814584,0,0,warmup
205137599,0,0,eligible
202722839,1885.39,6507.82,investing
203502536,1100,1000,pending
200700385,0,0,eligible
196165043,0,0,pending
192694591,0,,warmup
208283659,0,0,warmup
208175837,0,0,investing
207471867,0,0,warmup
202328197,0,0,non_eligible
201333308,0,0,warmup
199044950,0,0,pending
198832219,0,0,warmup
195269867,0,0,eligible
200422765,0,0,eligible
202023591,0,0,eligible
196345387,4000,0,warmup
205975402,11202.8,6163.81,investing
196649360,0,0,eligible
198794548,0,0,eligible
194768622,1144.39,1128.41,investing
209553095,0,0,warmup
200114500,0.2,18.14,investing
211482116,0,0,non_eligible
200682652,489.17,469.94,investing
198154069,15572.78,9754.47,investing
199035552,2691.1,561.31,investing
194478047,0,0,warmup
204337242,1502.4,5208.64,investing
203882452,178.49,82.71,warmup
206316359,0,0,warmup
202573665,0,0,warmup
196072310,51,101,eligible
194615372,0,303,warmup
190739974,1260.06,1844.4,pending
201299547,0,0,warmup
205552930,0,0,eligible
206964086,0,0,eligible
203903985,50,0,eligible
200886150,0,0.23,investing
205684544,0,0,warmup
203407880,176.45,3542.19,eligible
198302226,0,0,eligible
204720132,0,0,eligible
200344011,0,0,pending
209617835,80.84,279.95,pending
201116801,0,0,warmup
207045056,0,0,eligible
198624843,938.49,0,warmup
201157404,217.9,209.09,investing
198973437,0,0,eligible
199785744,0,0,warmup
194067383,39,0,warmup
199948903,0,0,eligible
202544237,594,0,investing
201593447,1.02,0.97,investing
202125733,0,0,eligible
189809949,1005.56,0,investing
209749068,20666.68,5141.53,investing
200689186,0,0,eligible
205396770,300,0,warmup
203635381,0,,non_eligible
211091690,0,0,warmup
205307723,0,0,eligible
195440952,0,928,eligible
205713599,0,0,warmup
199421637,0,0,eligible
215721195,0,0,eligible
204175562,0,0,eligible
203686886,0,0,eligible
187928345,0,0,eligible
210800405,0,0,eligible
199540752,0,0,eligible
205853391,0,0,eligible
207663565,0,0,eligible
196135983,0,0,eligible
196573463,130,0,pending
204511556,1090.08,1085.89,investing
207331258,1350.23,13.2,investing
194003491,407.64,402.64,pending
201929049,0,0,pending
208023951,3043.9,443.9,warmup
199116120,0,,investing
200804509,2.22,300.83,investing
208567918,0,0,eligible
200096410,0,0,disable_pending
207671696,1121.81,0,investing
193344332,0,0,eligible
201275241,0,0,pending
199951979,1648.59,2033.59,investing
204787092,0,0,pending
200025507,0,0,eligible
203145411,3049.55,12001.48,pending
203849105,0,0,non_eligible
206420758,0,0,eligible
207649532,0,0,eligible
200120173,0,0,pending
197128176,0,0,investing
203309025,0,0,pending
200309844,0,0,eligible
210211579,0,0,eligible
206678945,0,0,eligible
208868442,0,0,eligible
194649782,0,0,eligible
199569826,0,0,investing
205749241,13046.74,7693.41,investing
201515419,0,,eligible
209841206,608.54,1617.58,investing
209099414,0,0,eligible
208973877,905.38,3666.52,pending
206068558,419.5,18.74,investing
202780359,625.21,49.99,investing
204787154,0,0,eligible
200678245,0,0,pending
208987280,0,0,eligible
203197646,0,0,eligible
192344762,0,0,eligible
201234982,0.02,0.02,warmup
200094882,0,0,eligible
200063806,6.52,6.52,warmup
203268230,0.02,0.02,pending
202437968,45053.41,0,investing
199757944,0,0,warmup
203085287,0,0,eligible
192959653,4250,2300,eligible
200169349,0,0,eligible
206295582,10169.92,11169.92,pending
203152720,0,0,warmup
201458655,2000,,eligible
197197733,5179.47,4888.68,investing
195964903,0,0,eligible
205690615,0,0,eligible
205130663,0,0,warmup
206572907,500,500,pending
199220121,1113.94,3214.98,pending
205840552,0,0,eligible
206991128,0,0,eligible
201453743,595.41,101.85,investing
210561156,250,0,pending
202725244,0,,eligible
199856938,0,0,warmup
196559391,0,0,non_eligible
201940568,0,0,non_eligible
201211890,100,0,eligible
201033678,0,2770,eligible
211980309,0,0,eligible
206446422,0,0,eligible
209589942,614.72,595.11,investing
210903540,0,0,eligible
201255247,0,0,eligible
194685170,0,0,pending
200747690,0,0,eligible
205880061,0,0,pending
194997805,19.25,5.03,investing
205327676,4173.08,2019.99,warmup
208462755,3318.89,1404.06,warmup
192753468,0,0,investing
205511562,1005.56,0,investing
200531319,0,0,eligible
205534669,0,0,warmup
206282946,219.96,267.45,investing
209622061,6663.95,7249.47,warmup
198945251,0,0,warmup
188626827,0,0,eligible
201497339,0,0,eligible
205699576,170149.99,75068.84,investing
205330491,2699.23,2593.35,investing
200644329,12.5,12.5,warmup
204440824,0,0,investing
199439118,0,0,eligible
204669090,0,0,warmup
209319369,0,0,eligible
197153144,0,0,eligible
198352415,150.22,0,investing
199831434,0,1000,eligible
196195304,0.43,520.07,investing
204651533,0,0,eligible
195869086,0,0,pending
211099886,158.45,0,warmup
198863642,0,0,eligible
200644907,1068.94,2036.11,investing
203803726,0,0,eligible
204965787,3952.5,9072.27,investing
211459807,42.92,1692.64,warmup
212777944,130.17,555.07,pending
206532209,100,0,eligible
207546289,48.7,48.7,warmup
210881131,0,0,eligible
197988802,0,0,investing
200028617,0,,non_eligible
204707019,5166.18,9908.57,warmup
200600679,0,0,eligible
207925308,0,3000,non_eligible
206770397,0,0,eligible
202535332,0,0,eligible
210273628,0,0,eligible
200379791,3010,10,pending
206395462,0,25,warmup
203633065,0,0,eligible
210126251,0,0,eligible
203522945,0,0,pending
207956548,0,0,pending
208663901,0,0,eligible
203273389,0,0,warmup
209428926,0,0,eligible
205363225,0,0,warmup
205138545,0,0,eligible
203654038,9835.41,8533.96,pending
203173138,678.83,4464.59,investing
208134842,0,0,eligible
206288412,229.99,229.99,eligible
202120265,0,0,eligible
203356673,2302.07,0,investing
210893674,0,0,eligible
202251512,0,0,warmup
205406244,0,0,eligible
202263366,0,0,eligible
195835916,0,0,eligible
210994017,0,,eligible
195787717,0,0,pending
199680141,0,0,eligible
203346687,0,0,eligible
205325018,7.36,7.36,warmup
200863510,898.8,495.9,eligible
198768147,7560,7560,pending
209548288,0,0,eligible
209475569,0,0,eligible
205174266,0,0,eligible
200261794,0,,pending
210669858,0,0,pending
206194874,21697.35,16195,eligible
202739864,0,0,eligible
205964453,0,0,eligible
208219883,0,0,warmup
197608684,0,0,non_eligible
209260376,0,0,eligible
204126289,0,0,eligible
201398150,180.51,180.51,pending
212765923,1687.35,1218.97,investing
201952097,0,0,eligible
197171991,952.59,0,investing
205097424,482.6,482.6,pending
205424845,6448.96,0,investing
201112793,0,0.45,warmup
204699196,0,0,eligible
202692397,0,0,eligible
204317409,0,0,eligible
205140080,0,0,eligible
202158157,0,0,eligible
202258846,0,0,pending
206555346,4032.27,4432.27,pending
201183374,0,368.6,warmup
198733021,29347.07,30266.4,pending
195940219,0,0,eligible
198777577,218780.88,75800.53,investing
204967928,2196.52,777.22,warmup
202276165,0,0,pending
196608372,150,0,warmup
196099949,0,0,pending
207130288,0,0,eligible
207211009,0,140,eligible
210641937,211.12,1729.18,investing
201208320,0,0,eligible
203691677,8064.38,0,investing
207885409,0,0,eligible
201465325,33.19,275.79,warmup
206690789,0,0,eligible
204081959,700,0,eligible
205922825,0,0,eligible
201973395,4610,,pending
209127973,5087.35,0.21,warmup
206555688,1648.62,1308.62,warmup
203100918,0,0,pending
211634518,62.3,61.78,investing
203443665,0,0,eligible
206235885,0,0,pending
214246047,0,0,eligible
210223674,0,0,eligible
202506762,184916.28,180235.67,investing
208747360,0,0,eligible
201432737,30090.79,13211.98,investing
206114611,0,0,warmup
204284042,2992.79,1889.09,investing
212865896,0,0,eligible
202334299,0,0,warmup
202042984,0,0,pending
211757417,191.56,0,eligible
204680974,6047.48,4615.27,investing
202611054,0,0,pending
207082802,0,0,eligible
205658101,0,0,eligible
202414944,0,,eligible
203734352,26230.5,17227.61,warmup
207152645,0,0,eligible
205201824,61231.61,69362.25,warmup
211454198,0,0,investing
203187993,0,573.25,pending
196086856,0,0,eligible
205912966,0,0,eligible
203996482,15,15,pending
206136967,0,0,eligible
210462181,1000,,warmup
208132121,0,0,eligible
207500037,200.18,,non_eligible
211667111,0,0,eligible
205580386,80,10100,eligible
202450108,13.28,13.28,warmup
206409539,109.34,104.91,investing
202413137,0,0,eligible
208985615,0,0,eligible
200402911,0,,eligible
202619006,650,650,warmup
201768741,4422.52,2644.51,warmup
202645529,0.02,0.02,pending
193257568,20231.34,14073.62,investing
207260546,10,0,warmup
206122418,0,0,eligible
205277707,142.48,142.48,eligible
201981767,0,0,eligible
206139901,0,0,eligible
209481108,0,0,eligible
208200283,0,0,warmup
214581092,107.27,103.09,investing
204894472,1017.96,4165.98,investing
214146433,0,0,warmup
203628694,0,100,rejected
202720777,1.69,1.69,eligible
208193688,0,0,eligible
203711494,0,0,eligible
209184940,1757.44,34.43,pending
206298158,401.15,0,investing
211125653,0,0,warmup
200511860,0,0,eligible
203739249,2954.7,6334.66,eligible
214247478,0,0,eligible
209397237,0,0,warmup
207878102,0,0,warmup
207825799,1819.25,0,eligible
205450856,681.95,59.49,investing
198240423,0,0,eligible
205524781,1110.92,8295.59,eligible
211035362,49424.98,40207.54,warmup
204051428,0,0,eligible
200057639,32.52,382.52,warmup
210956844,3568.87,3596.77,warmup
207096837,0,0,eligible
202603094,15651.16,9651.36,investing
206208424,690,840,eligible
207573971,4643.57,433,investing
203302319,4124.33,1758.51,eligible
210913919,216.63,216.63,eligible
203032819,68392.91,70858.65,pending
200181978,788.68,788.68,warmup
199089896,0,0,eligible
204814476,0,0,eligible
203400208,0,0,warmup
204748937,0,0,pending
212164511,94.01,94.01,eligible
202938383,0,0,warmup
201992488,9399,0,eligible
198850134,0,,eligible
202306640,20,20,warmup
207122413,414.88,225.6,pending
201543339,1027.92,3330.43,investing
194570338,0,0,eligible
209360459,0,0,warmup
201598949,0,0,eligible
197175337,2808.59,12158.47,investing
208854578,0,0,warmup
202992621,0,,pending
195425485,0,0,pending
204032320,0,0,eligible
206178735,20,,eligible
205684995,30,30,warmup
202374894,0,0,eligible
204997088,200,,non_eligible
201462175,1940.64,,non_eligible
208399732,0,0,eligible
202124008,0,0,eligible
200797312,30127.31,51317.01,investing
204510606,0,0,warmup
201817122,2936.7,0,pending
200042604,0,30,warmup
204151540,302.77,208.53,pending
203008334,0,0,pending
204255260,0,0,warmup
212980911,0,0,non_eligible
198764675,0,0,eligible
210375244,0,0,pending
212497056,3359.81,6923.6,warmup
206756294,0,0,pending
199647384,805.59,104.8,warmup
212608000,697.75,647.75,eligible
190388122,0,0,eligible
206911639,22565.08,19837.88,warmup
207634265,0,90,investing
211658261,0,0,eligible
198159175,0,0,eligible
210886365,0,0,warmup
211809310,5300,2160,eligible
200388520,30,30,eligible
197264577,0,0,warmup
202846097,0,0,warmup
203852085,1787.44,26.8,investing
206809308,0,0,eligible
203681585,0,0,warmup
204661604,0,0,warmup
202278879,500,0,pending
202824973,0,0,warmup
211900562,0,0,eligible
208388016,0,0,warmup
206072420,0,0,eligible
212506277,0,0,eligible
202303223,0,0,non_eligible
205405088,0,0,eligible
199011364,0,0,eligible
198550459,0,0,warmup
202524695,512.66,2.35,investing
204699202,0,0,eligible
204736110,0,0,eligible
201458340,9621,11268.69,investing
201794769,0,,warmup
201336953,100.8,0.03,investing
208180626,2.88,2.88,warmup
202110756,0,0,warmup
208802918,5013.44,6263.77,investing
207115995,0,0,eligible
204780136,0,0,eligible
202773914,0,0,eligible
210794381,0,0,eligible
207503078,17236.89,7252.36,warmup
201076943,0,0,eligible
211750043,20223.95,,pending
206917328,75742.73,31183.29,warmup
209262766,66235.09,41231.46,investing
207549529,0,0,warmup
208605649,0,0,pending
209056968,0,0,eligible
207542024,47,0,warmup
212020544,0,0,eligible
201401184,0,0,pending
194781489,5417.77,5034.97,investing
205356821,31.26,100.36,investing
208447080,0,0,warmup
199669231,0,0,eligible
205995543,0,0,eligible
209168579,2610,348,eligible
198843408,0,0,warmup
206540313,0,0,eligible
204023563,0,0,eligible
202548592,0,0,eligible
207717686,0.99,0.64,eligible
214134512,0,0,eligible
210382039,808.9,0,investing
209555125,0,0,eligible
204496185,0,0,eligible
208698334,0,0,eligible
207432741,1.32,154.65,investing
208940354,2711.99,1299,pending
207801904,0,0,eligible
204137940,800,25.3,pending
201097479,0,0,eligible
201576026,149.16,652.5,warmup
202872253,0,0,warmup
203048246,0,0,eligible
200755795,6724.87,15450.92,investing
196198735,0,0,warmup
205087085,0,0,warmup
198248216,0,0,non_eligible
204216316,0,0,eligible
214398372,0,0,eligible
208593185,0,0,eligible
204511555,800,1000,pending
213300495,0,22913.6,non_eligible
203674789,0,0,pending
201207555,0,0,eligible
214222545,1455.41,1066.34,warmup
204507953,0,0,eligible
211346418,183,,rejected
204171887,380.35,100,investing
204976720,0,,eligible
205098005,0,0,investing
201651715,0,0,warmup
213174050,0,0,pending
196649071,0,130,pending
204590513,0,0,warmup
210713903,25,25,pending
210809925,349.42,335.69,investing
203015580,3000,3000,eligible
210182821,0,0,eligible
208217108,1808.67,3045.44,pending
202426133,0,0,warmup
198371088,0,0,eligible
198616148,0,0,pending
202607130,0,0,eligible
199519045,0,0,warmup
207034586,102.92,9562.89,pending
206671933,15043.65,0.21,investing
195478309,4983.05,5938.15,warmup
207399775,0,0,eligible
210318555,469.24,469.24,eligible
204420502,0,0,eligible
212702938,0,0,pending
216257883,2268.19,101.8,investing
201851184,76578.95,87821.73,investing
209298460,90.91,582,investing
207276552,8549.24,13840,eligible
205477311,0,3007.48,warmup
209060418,0,0,eligible
203480768,0,0,warmup
203809320,41.37,0,pending
209384201,0,0,pending
198829704,1200,0,pending
202796135,1063.23,292.98,investing
213349709,0.4,23.33,investing
208394577,0,0,eligible
210720105,0,0,eligible
201640197,0,0,eligible
201273884,0,2213.01,pending
204810294,0,0,eligible
205060075,0,0,eligible
204475625,0,0,warmup
198762295,7.2,7.2,eligible
199896146,0,0,eligible
209668398,0,,eligible
205349794,340.22,440.22,warmup
202599291,0,0,eligible
207677569,50,50,eligible
208304721,0,0,eligible
206338212,0,0,eligible
202597857,2629.54,21.54,eligible
214359614,0,0,eligible
208203775,0.01,0,investing
211384870,204.55,0,investing
205321211,0,659.75,eligible
211082161,0,0,pending
208062898,0,0,eligible
205658463,0,0,eligible
198578823,106094.26,42095.63,investing
207262610,602.71,614.25,investing
205065491,0,35.12,pending
212493399,0,0,eligible
204121610,1988.44,1985.93,investing
211886262,0,0,eligible
205992256,0,0,eligible
208070883,0,,non_eligible
207932984,3888.89,29.95,investing
196133762,0,0,warmup
209683496,28.99,28.99,warmup
212670636,0,0,eligible
212766567,18,0,eligible
212783559,50,250,eligible
202442839,0,0,pending
206262569,0,0,investing
207914197,14667.36,13358.37,investing
196148102,1453.26,3513.65,warmup
202987659,42527,31924.48,investing
209225504,4156.93,4916.33,warmup
209608685,0,0,warmup
207779709,1620.69,0,disable_pending
212717140,0,0,eligible
208698291,0,0,eligible
217729332,91.56,0,eligible
203782305,0,0,eligible
211840645,196757.31,157702.28,pending
199455538,0,0,eligible
197699214,31327.54,30929.69,investing
206936099,0.27,2012.59,pending
205250087,0,0,eligible
204548620,0,0,eligible
213753157,56.93,55.38,investing
199966043,642.5,2377.5,warmup
204285287,0,0,eligible
205052168,0,0,eligible
203165786,0,0,warmup
208149453,0,0,warmup
204649759,2.12,420,investing
201035193,0,0,pending
215242523,3077.5,11964.36,investing
207639067,0,0,eligible
200861406,17523.4,13391.53,eligible
208670931,0,0,eligible
191319395,0,0,pending
203671088,0,0,eligible
215306483,0,0,warmup
209296164,0,0,eligible
210100175,9991.01,20106.32,investing
198203350,881.08,739.31,warmup
207369428,0,1820,eligible
216248195,0,0,eligible
206026011,0,0,warmup
208242809,0,0,eligible
203858273,100,842.01,pending
202892342,977.02,2047.01,pending
209316549,54.22,1300,warmup
201874866,0,0,eligible
210334289,1570.98,1133.98,investing
200348899,0,0,eligible
202049439,0,0,eligible
201979929,1237.21,100,pending
209873441,0,0,eligible
206330516,0,0,eligible
204825134,200,365.03,warmup
204107636,9218.94,1121.39,investing
205701091,0,0,eligible
216630968,0,0,eligible
215416156,350,0,warmup
207096794,246794.53,23942.15,pending
213497317,0,0,eligible
199841259,10365.25,259.53,eligible
209908512,0,0,warmup
209561270,0,0,eligible
203255548,0,0,eligible
209008856,3796,3.01,warmup
206187619,0,0,eligible
209997555,0,0,warmup
203757054,0,0,pending
206664781,0,0,eligible
207404397,0,0,eligible
203618833,31.9,8200.75,investing
211732633,29470.13,14031.36,pending
208019666,4394.65,2315.2,investing
212522425,0,0,eligible
207823605,200,0,warmup
206994893,0,0,eligible
211039486,108.97,29.91,investing
209104422,475.8,466.44,investing
204776526,2320,39.01,warmup
208359414,0,0,eligible
203806546,2480.01,0,pending
214356488,0,0,eligible
208290131,120,,warmup
203974271,0,0,eligible
209252081,0,0,eligible
204487933,390.93,480.19,investing
205200336,0,0,warmup
203372108,0,18.17,warmup
202014518,0,0,eligible
210162931,1056.44,1048.02,investing
216085837,0,0,eligible
202611263,0,0,eligible
206611151,0,0,warmup
204949879,1000,0,investing
209759330,998.25,1697.82,warmup
203808167,0,0,pending
203619589,0,0,eligible
203582790,0,0,eligible
212296090,0,6000,warmup
203093493,0,0,disable_pending
206372794,20.88,13.09,investing
204302991,0,0,investing
202855504,0,0,eligible
207759407,0,0,eligible
208824099,0,0,pending
204610443,0,0,eligible
208208133,15971.18,44639.72,investing
199574752,242.66,874.66,eligible
208607122,0,0,eligible
207853548,0,0,warmup
194804177,0,0,eligible
210528028,0,0,warmup
212031661,0,0,warmup
202425369,472.78,518.02,investing
210017285,15,200,warmup
206430590,0,0,non_eligible
205721050,2572,999,pending
207287772,0,0,warmup
204836850,0,0,warmup
205053628,0,0,eligible
207250346,0,0,eligible
208798105,0,0,eligible
206651396,0,0,warmup
210498386,0,0,eligible
209401988,0,0,warmup
218410200,12800,,warmup
210208075,700.74,923.3,investing
203355922,0,0,pending
203997958,0,0,eligible
201124857,0,0,pending
208693082,0.01,0.01,warmup
209220729,8274.09,77.55,investing
205605885,0,0,pending
208725097,0,0,eligible
208558619,0,0,eligible
209497326,0,0,eligible
210027045,0,0,eligible
207363012,0,0,pending
206513854,0,0,eligible
207565863,384.09,174.26,investing
205163494,0,0,eligible
205086309,0,0,eligible
