cus_id,spent_pb,last_date_pb,frequency_pb
94244280,223.64,5/30/2019,5
176077504,170.99,5/30/2019,6
62723125,45.38,5/21/2019,4
121999358,59.7,4/3/2019,1
341247743,7.73,3/7/2019,1
106157816,627.38,3/6/2019,2
213497317,1279.83,5/3/2019,8
268822692,47.71,4/22/2019,1
41907950,335.31,5/18/2019,2
217484739,190.77,6/1/2019,1
317166371,13.56,1/9/2019,2
163493112,30.13,12/17/2018,1
59201104,259.18,3/29/2019,4
14524012,193.81,4/23/2019,3
28836890,23.96,1/29/2019,1
43889870,595.58,5/27/2019,27
12432534,43.43,5/23/2019,1
70165966,49.15,4/25/2019,1
81138247,143.82,5/11/2019,6
103167544,81.46,3/20/2019,2
245150700,48.58,5/16/2019,2
50185421,763.55,5/27/2019,21
73843316,252.16,5/26/2019,2
58178006,0.89,5/21/2019,1
243275825,154.13,5/7/2019,7
67429794,165.23,6/1/2019,9
35150874,92.48,4/3/2019,2
77484519,483.58,5/11/2019,5
186469233,148.74,1/28/2019,2
187583400,381.85,5/10/2019,2
221193186,8.3,4/1/2019,1
319342015,58.35,1/23/2019,1
241529791,412.96,5/20/2019,5
52760244,43.74,4/14/2019,3
170474768,258.16,5/30/2019,7
230238113,475.22,5/29/2019,10
256532709,106.73,5/16/2019,1
49082410,45.21,4/10/2019,1
52269122,845.71,5/28/2019,13
176357589,71.85,5/16/2019,3
201336953,961.53,5/28/2019,23
154791129,407.57,5/7/2019,4
128583910,100.89,3/6/2019,3
313628216,100.44,5/27/2019,3
74673233,1016.34,5/17/2019,18
63844585,102.28,5/6/2019,8
1017017,358.27,3/27/2019,7
184525342,1233.46,5/28/2019,14
181312388,112.63,5/14/2019,3
137368765,110.56,4/24/2019,5
78977619,684.94,5/31/2019,9
221801963,98.03,2/7/2019,1
327605876,25.47,12/21/2018,1
48028095,1287.74,5/15/2019,8
9010968,358.2,5/31/2019,10
84082451,620.26,5/30/2019,7
173575683,498.35,5/23/2019,10
53028427,68.93,4/12/2019,4
128351061,1197.21,6/1/2019,17
216323558,86.67,5/8/2019,5
309504855,405.28,5/15/2019,7
97039748,632.07,5/29/2019,10
4414274,68.3,3/28/2019,3
4287323,1805.67,6/1/2019,35
222980144,697.6,5/26/2019,20
166992992,195.52,5/17/2019,5
68568663,52.84,12/12/2018,1
200142991,37.21,2/15/2019,1
39417309,462.09,6/1/2019,7
96673457,5.7,4/22/2019,1
90121237,151.5,5/29/2019,4
994352,313.98,5/6/2019,3
75796965,47.2,3/6/2019,1
136749829,2677.02,5/27/2019,18
72473646,922.66,5/15/2019,16
208567918,85.65,5/25/2019,3
394551100,2.29,5/8/2019,1
262704592,155.46,5/21/2019,7
376137932,18.69,4/12/2019,1
44840506,71.9,5/23/2019,2
155039735,1293.77,1/30/2019,2
152658933,95.92,3/9/2019,2
114793213,46.09,1/22/2019,2
94573261,33.53,5/4/2019,1
270631893,3.54,12/27/2018,1
344927344,169.55,5/13/2019,1
156870061,256.34,3/13/2019,3
107279610,194.53,3/18/2019,8
44989360,207.35,5/20/2019,4
113162070,2042.27,5/17/2019,13
292801433,233.45,4/15/2019,5
392448709,337.67,5/14/2019,3
3201681,77.5,5/13/2019,3
346707421,617.4,5/25/2019,7
132452193,87.51,5/21/2019,3
76108564,219.37,5/13/2019,10
334833943,34.53,4/5/2019,1
15089542,1718.96,5/28/2019,23
350781501,169.31,3/23/2019,5
69352956,146.43,2/20/2019,3
29439219,155.58,5/7/2019,6
81041746,50.92,12/27/2018,2
118211699,827.32,4/25/2019,11
50957478,184.77,4/10/2019,4
4039471,30.53,5/21/2019,4
343361608,35,3/19/2019,1
161971928,4.81,12/6/2018,1
13207692,25.73,3/13/2019,2
374265666,19.57,5/15/2019,1
155362062,37.46,1/10/2019,1
89712910,10.83,3/6/2019,1
18883366,188.58,5/15/2019,6
394130344,16.18,1/11/2019,1
233153760,152.88,5/29/2019,2
161253625,197.52,6/1/2019,5
227646945,15.77,1/14/2019,1
201962022,115.07,5/20/2019,3
218084181,27.09,4/23/2019,2
233104166,487.38,4/28/2019,12
149975346,30.53,1/4/2019,2
128624631,79.63,5/31/2019,2
183963723,199.56,4/25/2019,6
53569827,208.34,1/11/2019,3
162079326,20.88,5/9/2019,1
58146265,6.7,5/12/2019,1
23688931,9.98,3/17/2019,1
133862886,4.41,3/21/2019,1
93755412,70.9,1/10/2019,2
2535207,15.53,3/23/2019,1
76788135,226.18,5/8/2019,2
85177073,46.2,4/9/2019,1
76039163,370.7,5/28/2019,4
79490171,1226.63,5/7/2019,11
55244089,19.49,2/5/2019,1
403484210,167.43,5/3/2019,2
80062641,36.09,4/2/2019,2
19778815,92.78,4/1/2019,5
209189188,74.94,4/29/2019,2
9605317,128.09,5/6/2019,3
162770176,1117.3,5/16/2019,22
42799932,100.78,12/27/2018,1
58722483,506.38,5/3/2019,10
78760423,26.77,5/27/2019,1
223083949,119.57,3/18/2019,7
37240601,310.93,1/11/2019,2
14793783,25,3/16/2019,1
24371919,214.8,4/4/2019,5
35468282,20.81,3/9/2019,2
98018588,118.73,4/16/2019,3
286605297,464.46,3/8/2019,5
154844431,459.11,5/28/2019,10
57798971,0.64,12/29/2018,1
47242289,97.3,3/11/2019,5
69221936,68.22,5/28/2019,4
1465632,77,4/16/2019,4
167394764,83.61,2/12/2019,1
52942122,458.22,5/12/2019,4
233768844,16.15,1/16/2019,1
302438215,13.37,5/13/2019,1
155876763,453.79,4/24/2019,7
224742919,504.95,5/30/2019,5
163509500,680.5,5/28/2019,20
384968438,62.8,3/27/2019,1
178705530,1581.79,5/13/2019,9
77736908,216.32,5/29/2019,3
281377364,285.69,12/6/2018,1
93391463,1136.45,5/29/2019,15
15794152,163.04,5/23/2019,3
227418515,423.87,5/26/2019,1
75593748,202.48,5/6/2019,6
216645083,111.97,4/16/2019,4
262893397,231.67,5/31/2019,11
8033173,835.02,5/19/2019,11
7225234,121.56,4/15/2019,3
42412369,63.15,5/26/2019,4
262561443,19.53,5/16/2019,1
326097936,579.88,5/13/2019,5
316814725,128.24,2/8/2019,1
90176472,13.05,5/30/2019,1
59479895,160.14,12/7/2018,2
375904653,102.21,1/11/2019,1
192572584,20.97,5/20/2019,2
22010194,4.75,12/7/2018,1
249228873,412.25,3/18/2019,1
95110699,30.9,5/10/2019,1
211454198,8.87,2/23/2019,2
355263916,42.48,5/28/2019,5
103059903,20.38,3/1/2019,1
107095751,400.67,4/6/2019,3
135051274,165.53,5/31/2019,3
141920581,51.63,4/24/2019,1
189491115,18.56,12/7/2018,1
387659927,40.72,3/25/2019,3
175623644,130.89,5/9/2019,7
324190154,9.48,4/20/2019,12
78463536,17.42,4/8/2019,2
335312628,94.47,2/7/2019,3
118326914,38.69,2/25/2019,2
173867582,2.86,3/11/2019,1
418645609,453.9,5/6/2019,2
160306098,191.33,1/7/2019,1
180262342,27.5,4/14/2019,2
178694740,188.29,4/23/2019,4
192709814,502.98,5/20/2019,5
71206837,912.09,5/30/2019,14
79773913,634.12,5/18/2019,11
153327872,538.87,5/13/2019,3
57900041,5.26,3/21/2019,1
150238760,151.85,3/14/2019,3
191058233,23.08,5/6/2019,2
96260072,1714.33,5/30/2019,19
346864680,165.97,5/30/2019,4
261353959,0.25,3/16/2019,1
385789749,36.4,2/22/2019,2
148779240,102.19,5/28/2019,2
166730006,18.75,3/16/2019,1
92461877,133.78,5/20/2019,8
92661520,630.74,5/14/2019,15
42643892,36.96,3/24/2019,1
246308831,237.55,5/31/2019,3
57781768,314.51,3/26/2019,3
182439069,159.49,4/27/2019,6
99064517,65.09,1/11/2019,2
215416156,15.55,5/28/2019,2
66515457,124.84,3/27/2019,3
246179990,63.03,1/25/2019,3
387548212,65.47,12/17/2018,1
221799378,187.29,5/16/2019,5
188781899,121.56,1/27/2019,3
301224443,279.57,1/17/2019,2
650253,466.32,12/19/2018,3
216754144,5.38,2/4/2019,1
133014512,34.04,3/29/2019,2
293863648,2.46,4/23/2019,1
184930541,435.72,5/16/2019,10
284721851,436.43,5/30/2019,14
74741955,144.76,5/24/2019,6
46991424,328.15,4/3/2019,9
234146280,62.53,4/26/2019,2
99951326,236.82,5/15/2019,7
110784957,44.47,5/22/2019,3
287955914,21,5/21/2019,1
35555675,355.67,6/1/2019,10
84332177,132.07,3/6/2019,2
128947597,125.77,5/18/2019,3
25131499,327.09,5/27/2019,10
200447222,3.53,4/14/2019,1
241186542,148.36,5/19/2019,3
279057031,98.51,5/14/2019,2
162805323,134.18,3/9/2019,2
190291130,211.89,5/9/2019,6
84353043,81.86,5/22/2019,4
243385856,1265.13,5/23/2019,9
24676067,67,5/27/2019,4
214725902,770.63,5/14/2019,7
77046186,178.94,5/16/2019,7
42095557,216.45,5/1/2019,3
51859889,74.63,5/28/2019,2
108790972,1108.17,5/27/2019,22
285749042,35.07,4/1/2019,1
49276677,19.7,12/23/2018,1
34526952,609.29,5/21/2019,4
314710051,648.93,5/24/2019,6
90837605,33.57,3/14/2019,5
94795911,42.55,5/16/2019,4
142814555,52.51,2/20/2019,1
36821615,64.02,4/18/2019,2
41738372,258.1,1/31/2019,2
128511785,51.64,4/8/2019,2
293654742,165.93,4/24/2019,5
113731332,44.4,5/20/2019,1
13913398,27.49,4/12/2019,1
32019525,2364.94,5/27/2019,15
60167465,85.12,5/26/2019,6
61929574,396.42,5/15/2019,5
97855092,36.93,5/17/2019,1
292648211,2.53,2/23/2019,2
398209982,67,2/14/2019,2
49249975,684.69,5/21/2019,4
75587142,251.78,5/17/2019,8
296495398,29.45,2/1/2019,1
28970471,253.45,4/8/2019,12
140506832,502.35,6/1/2019,7
174481698,90.15,5/30/2019,5
174859404,79.91,2/7/2019,3
83967814,93.42,5/17/2019,6
18174719,359.76,4/11/2019,7
55413052,624.27,5/8/2019,3
10838233,519.88,5/13/2019,10
144607114,102.32,3/21/2019,3
233496437,15.78,3/10/2019,1
182972684,217.9,5/1/2019,6
342376568,11.28,3/15/2019,1
220889134,565.97,5/21/2019,9
223506207,190.83,4/26/2019,6
144884675,18.21,3/28/2019,1
178649028,176.07,5/21/2019,5
83789363,273.83,5/17/2019,4
140921225,479.17,5/11/2019,12
116973490,69.76,3/17/2019,4
68221845,53.16,1/21/2019,2
330710630,20.23,1/11/2019,1
41014401,97.36,1/6/2019,4
90257133,140.78,5/26/2019,5
2891903,96.34,12/28/2018,1
274709892,74.74,5/30/2019,2
21596285,260.22,5/28/2019,9
33587702,145.51,12/11/2018,1
133905123,10.08,3/2/2019,2
63269976,2452.44,5/24/2019,35
167159036,5.2,12/2/2018,1
191120622,49.93,12/21/2018,1
7546302,1047.43,5/22/2019,27
14577239,169.98,2/19/2019,2
308538510,98.41,4/4/2019,2
351622889,24.33,2/15/2019,1
63599219,77.68,5/2/2019,3
137263482,831.28,3/8/2019,3
28594433,48.54,1/11/2019,1
84199433,662.46,5/30/2019,9
229310353,12.54,5/23/2019,3
91473279,1003.27,5/30/2019,15
1276,148.04,5/27/2019,8
249121232,273.35,3/12/2019,2
188403142,75.39,4/21/2019,2
7090990,6330.77,5/31/2019,19
22354098,17.98,5/5/2019,1
315794490,10.12,4/22/2019,1
305016091,66.23,5/20/2019,5
78716879,98.24,4/2/2019,2
241463833,47.7,3/3/2019,1
126730534,225.63,5/22/2019,4
13645437,8.48,5/17/2019,1
324805008,321.48,5/22/2019,7
204726949,11.75,2/15/2019,1
167299835,851.04,5/15/2019,11
186066686,537.52,5/14/2019,6
204780136,50.84,1/6/2019,1
82301917,429.04,4/29/2019,6
287951567,0.03,1/28/2019,1
73800820,42.6,6/1/2019,2
25028368,385.86,4/10/2019,4
151725698,24.06,2/4/2019,2
387799820,270.69,5/23/2019,4
285890627,1011.07,5/8/2019,26
105589415,228.35,5/7/2019,3
176004582,85.96,5/12/2019,5
52260562,289.08,4/8/2019,5
269706229,3.92,3/7/2019,1
163771609,93.59,4/5/2019,4
281859939,161.36,4/21/2019,2
79723461,153.97,5/16/2019,8
129808279,6.87,5/16/2019,1
173142181,188.99,4/27/2019,2
26540853,251.23,5/8/2019,9
177081410,35.42,2/22/2019,1
364265978,21.15,1/21/2019,1
156948955,4.12,4/5/2019,1
137910,162.21,5/7/2019,6
59318182,92.65,1/31/2019,3
34638197,254.42,5/13/2019,14
150729641,565.5,5/10/2019,10
185935086,619.17,5/13/2019,5
144944011,66.64,5/20/2019,1
167221676,66.3,4/5/2019,1
271340283,53.42,12/5/2018,1
90485900,25.27,1/31/2019,1
43993092,880.67,5/13/2019,10
69414754,634.8,5/23/2019,11
96071636,356.3,5/16/2019,8
421499541,13.68,4/5/2019,1
52384572,124.15,4/22/2019,4
274913748,47.42,4/15/2019,1
197153144,21.18,3/13/2019,1
183739461,89.16,4/12/2019,6
229864834,561.43,1/25/2019,3
315587661,47.51,4/23/2019,1
152325145,61.21,4/1/2019,6
231715499,696.16,1/23/2019,7
24239108,39.56,3/23/2019,4
164991241,18.76,5/30/2019,2
129678163,1367.65,5/18/2019,17
9645311,542.02,5/29/2019,9
59198150,186.84,5/23/2019,3
153455419,124.81,5/1/2019,3
81970332,406.7,4/24/2019,16
17451887,192.78,5/3/2019,6
190701898,197.96,4/12/2019,5
214917613,9.19,1/4/2019,1
45737955,1460.17,6/1/2019,13
147115447,990.67,5/23/2019,42
90820848,50.28,3/18/2019,1
172268990,95.81,5/20/2019,3
30766762,39.19,1/30/2019,2
59153138,385.04,5/30/2019,16
133012582,8045.78,5/31/2019,77
359672433,93.74,2/13/2019,1
317911782,666.97,5/16/2019,7
136116684,285.47,5/9/2019,8
66788308,3.82,5/28/2019,1
224463711,77.37,12/20/2018,1
143706978,443.01,5/15/2019,2
280996316,467.17,5/30/2019,8
373441168,2587.93,5/30/2019,32
144571828,47.75,1/21/2019,2
94470106,51.96,4/27/2019,4
178020441,131.32,3/13/2019,1
36468742,2653.82,5/29/2019,15
302955175,149.84,5/31/2019,4
187813808,19.79,5/15/2019,1
207082111,36.63,2/15/2019,1
177540598,49.6,4/8/2019,1
143273802,40.69,4/11/2019,1
307190072,9.38,3/18/2019,1
83460371,20.85,12/20/2018,1
181849179,6.52,4/11/2019,1
62602911,12.02,1/28/2019,1
2886949,506.67,5/6/2019,8
262453580,666.69,5/23/2019,22
61591624,236.64,5/29/2019,10
25643313,441.66,4/30/2019,8
336176914,37.1,3/30/2019,1
93779197,876.46,4/2/2019,9
60750043,1371.58,5/13/2019,21
269245041,52.79,3/6/2019,2
97423440,344.68,5/11/2019,4
51505481,421.48,1/9/2019,5
400666831,1.84,5/15/2019,3
361583391,103.2,5/7/2019,4
264860747,66.64,4/26/2019,1
212581638,181.58,5/22/2019,8
29657017,211.2,3/18/2019,5
114155272,67.31,2/25/2019,1
292503594,359.47,5/4/2019,9
95591507,260.77,5/20/2019,9
82738622,121,5/30/2019,3
287882781,48.15,1/27/2019,1
6556041,61.42,5/13/2019,3
20516570,343.66,4/28/2019,6
112757713,27.95,3/1/2019,1
6718385,21.41,1/16/2019,2
328931684,58.28,3/30/2019,6
5169574,21.92,5/14/2019,2
215689480,139.01,5/13/2019,5
123378222,493.22,5/30/2019,11
323822604,1.12,5/3/2019,1
243652248,31.14,4/3/2019,2
218245132,885.73,5/2/2019,5
262753710,27.7,4/8/2019,6
228003526,406.93,5/26/2019,8
369587065,161.65,3/16/2019,2
147047209,505,5/17/2019,17
83980459,108.05,5/1/2019,5
11271032,54.4,12/12/2018,2
245791689,593.39,5/22/2019,3
234019797,365.41,4/2/2019,9
227990611,7.47,2/28/2019,1
134278565,215.43,5/12/2019,7
14735792,13.28,4/15/2019,1
3542385,24.65,2/18/2019,1
245580853,291.42,6/1/2019,13
125257,377.52,5/25/2019,4
101173642,220.21,4/26/2019,9
37534657,701.47,4/27/2019,9
17548332,805.76,5/11/2019,5
136103119,639.25,5/15/2019,12
71335237,126.63,5/6/2019,3
92551307,113,3/1/2019,4
258169918,90.62,3/10/2019,3
131200657,1032.43,5/23/2019,20
175433922,208.54,4/7/2019,8
110707865,193.72,5/18/2019,3
124550249,115.54,4/20/2019,3
297748073,22.76,4/8/2019,1
18410971,559.99,5/23/2019,16
181688418,1375,4/5/2019,24
318062133,31.71,1/17/2019,2
43875022,566.69,5/24/2019,10
436907990,0.44,5/18/2019,1
282247769,278.82,5/3/2019,3
254997003,150.74,4/3/2019,1
7867616,23.83,5/23/2019,1
203633065,469.85,5/27/2019,5
152810396,388.64,5/16/2019,5
354420378,70.62,5/5/2019,6
3701700,86.38,1/18/2019,3
7893045,104.37,5/4/2019,3
166979163,38.23,4/17/2019,2
20645951,31.93,5/14/2019,1
1822133,291.38,5/18/2019,10
96463543,375.86,4/10/2019,9
286852438,360.38,5/15/2019,4
215906842,198.79,2/12/2019,3
84639389,58.87,2/26/2019,1
151378971,913.6,5/13/2019,3
344309862,1079.47,5/13/2019,12
76785344,1158.79,6/1/2019,7
102557906,14.04,4/3/2019,1
27585830,304.61,5/9/2019,5
140575918,385,5/5/2019,11
101857,299.54,2/13/2019,3
211091690,0.46,2/20/2019,1
276267450,46.09,2/12/2019,3
215974190,578.31,5/23/2019,7
9767626,29.08,5/27/2019,2
185456302,34.47,5/31/2019,2
233610259,237.1,5/6/2019,2
158997488,381.11,5/22/2019,3
3537728,217.01,2/26/2019,9
282131148,122.92,5/29/2019,4
231613218,55.99,2/22/2019,3
206414570,42.76,3/26/2019,1
127603161,918.67,5/22/2019,23
64999331,126.79,4/16/2019,6
151865251,246.76,3/8/2019,6
117036948,214.31,5/16/2019,6
54007497,259.31,3/14/2019,2
155612141,488.82,5/6/2019,5
40615447,2.39,5/10/2019,1
121540277,15,2/26/2019,1
52574762,74.3,3/27/2019,2
61168791,287.61,5/6/2019,7
103884278,6.76,1/15/2019,1
167072060,23.87,12/5/2018,1
142413823,66.41,3/1/2019,1
131699676,4.25,12/14/2018,1
282114723,95.64,4/16/2019,4
56237026,271.6,5/24/2019,4
315327359,46.6,5/28/2019,1
57444649,402.99,12/3/2018,1
283033126,282.56,5/31/2019,3
50936171,41.58,3/23/2019,3
357575135,321.97,4/7/2019,6
63840337,10.51,5/21/2019,1
252044811,75.66,4/22/2019,2
331162306,31.16,4/11/2019,1
139307363,51.37,3/23/2019,4
319850150,235.82,4/2/2019,4
5871965,200.52,5/28/2019,6
48167143,315.79,5/27/2019,5
79573944,68.37,4/24/2019,1
213287502,110.84,5/7/2019,3
263320633,141.1,5/16/2019,3
78798460,396,5/7/2019,7
95462976,473.03,6/1/2019,27
187765690,52.64,4/21/2019,3
139481582,307.76,5/29/2019,7
187022340,968.84,5/13/2019,2
215587873,156.07,5/29/2019,2
151117196,211.77,3/23/2019,4
237818791,119.69,5/22/2019,7
240082983,28.62,12/29/2018,1
208698291,113.69,3/31/2019,3
46158275,160.17,5/25/2019,2
391064314,18.27,1/7/2019,2
106206386,122.16,5/16/2019,2
173369095,81.88,4/6/2019,4
144146664,76.31,2/1/2019,1
129223180,2322.73,5/27/2019,19
184334866,150.59,4/16/2019,2
35787564,400.51,4/10/2019,3
77419735,15.96,5/15/2019,2
120617337,287.27,5/11/2019,5
79733347,712.75,5/29/2019,14
28125674,208.38,4/20/2019,3
110163,716.59,5/2/2019,19
9607782,408.63,6/1/2019,5
174940870,462.49,5/13/2019,10
75915035,436.64,5/5/2019,6
332793393,73.71,2/11/2019,1
87096190,140.01,5/27/2019,4
26050846,378.01,2/11/2019,2
141414304,41.28,4/9/2019,1
26242164,322.52,5/2/2019,9
19787656,1251.22,5/23/2019,9
51146144,229.17,5/12/2019,14
165201361,32.44,5/4/2019,2
10873591,108.2,5/8/2019,3
195096340,81.68,5/31/2019,3
156703309,34.6,3/30/2019,1
50402104,138.48,5/24/2019,5
125693369,18.13,5/29/2019,2
145266469,61.68,5/23/2019,2
151910399,101.36,3/12/2019,5
272485365,52.29,5/15/2019,2
347648302,497.52,3/7/2019,5
32827638,468.69,4/4/2019,11
205097424,13.15,5/31/2019,3
226866010,455.82,5/7/2019,5
15884039,17.45,2/24/2019,3
229865764,177.76,5/16/2019,1
216372385,10.8,2/13/2019,2
247116615,57.18,5/23/2019,2
161748615,342.11,5/21/2019,6
180509523,118.89,5/6/2019,3
20246037,2102.27,5/17/2019,11
320052362,572.71,5/14/2019,8
162372275,523.24,5/21/2019,10
185263035,229.86,5/17/2019,8
156476320,403.69,1/30/2019,8
185804197,665.74,5/21/2019,10
35383330,130.4,3/1/2019,2
140623282,707.03,3/6/2019,5
41928305,1619.65,5/12/2019,12
31273149,958.61,5/15/2019,6
25484113,398.56,4/20/2019,6
30391751,69.78,4/11/2019,3
413105588,1.72,3/7/2019,1
331266183,26.66,1/31/2019,1
397076024,15.04,2/12/2019,1
178178002,321.91,4/26/2019,4
344027005,384.1,3/26/2019,4
122146603,46.12,3/14/2019,1
7711894,469.68,5/27/2019,12
227908327,493.8,5/31/2019,9
157127898,8,3/10/2019,2
121024301,156.05,5/28/2019,1
169906407,278.91,2/16/2019,3
298511933,205.73,5/23/2019,14
126943191,351.81,5/16/2019,5
115367421,19.53,12/14/2018,3
4686951,363.99,5/19/2019,10
41155914,352.22,5/21/2019,9
17651161,2477.76,5/20/2019,13
256420852,261.78,5/4/2019,4
3100050,212.85,6/1/2019,5
82826408,349.51,3/10/2019,1
199016989,96.45,4/26/2019,4
192414622,346.19,4/9/2019,8
168990113,1884.32,5/7/2019,12
106609011,9.01,4/13/2019,1
43612667,88.12,3/6/2019,2
154970850,317.03,4/17/2019,5
143317557,18.36,3/21/2019,1
213447798,18.55,5/22/2019,2
90243269,427.03,3/16/2019,2
200678245,391.21,4/4/2019,3
80686448,276.62,5/14/2019,2
238376154,31.84,2/18/2019,4
656728,4.89,5/19/2019,1
52277522,426.3,4/17/2019,5
320703745,108.96,3/1/2019,2
139434429,40.15,12/14/2018,3
98218838,383.14,4/25/2019,6
299247490,7.2,5/31/2019,1
286065648,797.7,5/30/2019,15
45383232,171.5,5/19/2019,6
30125546,22.55,3/7/2019,1
95427936,21.9,4/3/2019,1
82358376,2211.66,5/28/2019,38
169414828,565.48,5/15/2019,2
314732347,117.2,5/13/2019,4
84074645,139.53,4/25/2019,5
136407946,427.17,5/25/2019,10
27215350,43.62,1/7/2019,1
63910080,3580.44,6/1/2019,19
235535006,187.24,5/5/2019,15
130929148,328.33,5/22/2019,4
91979353,70.52,5/25/2019,5
113862074,379.35,4/26/2019,4
20875573,787.68,4/22/2019,13
191867196,162.99,5/10/2019,18
268198174,42.83,5/18/2019,2
360523475,15.97,1/19/2019,1
92908864,38,3/26/2019,1
19614643,550.36,5/31/2019,8
194477984,42.54,3/26/2019,1
90460198,265.61,4/13/2019,4
234239410,132.34,2/21/2019,2
59408612,186.14,5/16/2019,7
58917918,788.43,5/1/2019,7
68656235,51.77,4/23/2019,1
174530589,62.25,3/20/2019,4
171129926,82.47,5/14/2019,2
47685688,145.35,5/28/2019,3
167096984,565.65,5/4/2019,5
78871700,117.36,5/10/2019,4
402202882,463.31,5/23/2019,7
132716462,103.69,2/20/2019,2
207099747,59.37,3/18/2019,1
97425461,111.27,4/7/2019,6
12184511,457.61,3/4/2019,7
160594254,905.15,4/4/2019,16
61960040,84.36,5/8/2019,3
280359781,34.07,5/18/2019,4
40903290,490.96,4/25/2019,12
85066606,369.43,5/23/2019,5
70419860,221.4,3/23/2019,4
119931604,9.22,2/26/2019,1
322455030,279.94,5/2/2019,4
281160475,179.09,5/20/2019,2
113787091,17.12,12/26/2018,1
251152754,5.13,12/12/2018,1
207717686,83.36,5/20/2019,7
5284476,152.71,5/16/2019,4
112920776,340.54,5/20/2019,13
399433656,691.56,3/14/2019,2
33195661,458.74,4/30/2019,3
133819962,118.91,3/9/2019,1
64523953,99.58,5/21/2019,1
65347919,15.72,12/16/2018,1
42457020,308.33,5/30/2019,10
377319399,498.1,5/4/2019,7
189313116,540.64,5/15/2019,21
78124182,147.54,5/14/2019,3
207685862,397.32,5/27/2019,1
198777577,754.31,2/18/2019,4
57613655,38.99,12/29/2018,1
355263603,626.55,5/24/2019,10
154914185,287.5,3/17/2019,1
15232199,318.08,12/28/2018,2
226397021,451.87,2/27/2019,6
178189145,1357.59,5/30/2019,14
341102771,7.07,4/8/2019,2
124785766,274.38,1/11/2019,4
23097087,76.97,5/8/2019,2
327972648,248.9,4/23/2019,2
218227822,52.25,3/8/2019,2
116032358,280.21,5/8/2019,6
38706291,338.54,5/30/2019,5
151776345,19.64,1/19/2019,1
102441630,829.44,5/29/2019,12
108263781,225.79,5/20/2019,2
267537704,282.45,1/19/2019,5
176096846,294.73,5/4/2019,6
7918330,27.46,3/31/2019,3
175195785,74.24,12/7/2018,1
59253965,74.81,1/31/2019,2
225311724,26.98,12/17/2018,1
160598149,22.36,2/6/2019,2
70727275,663.46,5/20/2019,11
187884487,201.92,5/28/2019,10
228603444,155.97,5/24/2019,5
312179200,80,5/29/2019,4
57055827,292.3,5/23/2019,5
151780981,287.73,2/21/2019,3
135093853,117.81,5/31/2019,6
321880659,1255.22,5/6/2019,28
226902702,202.12,5/28/2019,5
261385668,2.66,1/19/2019,1
4696722,203.67,4/24/2019,6
149562164,360.1,5/8/2019,12
17623350,545.03,5/13/2019,8
143873348,1040.53,5/23/2019,9
171098166,137.72,5/28/2019,3
262452781,293.39,5/25/2019,8
82037645,86.14,5/16/2019,3
898712,7.93,2/9/2019,1
45715579,66.94,5/3/2019,2
25568378,1129.65,5/15/2019,11
128890932,5.26,2/13/2019,1
187123958,148.93,3/26/2019,3
97838603,80.56,5/22/2019,2
164028703,5.41,2/11/2019,2
186075166,459.43,1/29/2019,8
96251560,21.94,1/16/2019,2
181426643,409.28,5/8/2019,8
190666393,133.04,5/17/2019,3
244896940,52.67,5/16/2019,1
353547754,4.31,3/25/2019,1
10415106,216.75,4/22/2019,3
297889460,60.33,5/10/2019,1
109621242,856.15,5/14/2019,15
5295501,133.82,3/4/2019,2
165680928,390.1,5/31/2019,5
198745638,114.29,4/22/2019,2
63651107,191.3,5/15/2019,2
39020427,139.5,5/27/2019,6
82360571,25.02,5/29/2019,2
59529163,89.52,5/21/2019,6
101879487,39.39,4/10/2019,2
184595168,1024.67,4/30/2019,8
48138054,3.95,1/2/2019,1
98756661,89.17,3/13/2019,6
24245043,13.04,12/18/2018,1
201636198,403.77,4/15/2019,2
20066776,688.68,5/17/2019,16
256192350,7.04,5/14/2019,1
94305546,464.39,5/23/2019,10
102875044,49.5,3/18/2019,1
236218900,45.89,2/24/2019,1
252381839,86.93,5/22/2019,3
153221648,7.61,4/27/2019,1
89714506,398.43,5/2/2019,11
356982823,192.38,5/19/2019,2
265836901,79.18,4/14/2019,1
159472762,95.03,1/8/2019,1
170747536,147.59,5/19/2019,5
77803614,218.66,2/5/2019,2
281612274,74.53,2/22/2019,2
260859640,68.83,5/14/2019,2
329996674,312.11,3/28/2019,6
148190374,935.79,5/30/2019,17
40486975,364.02,4/2/2019,6
86988442,5.86,3/15/2019,1
129361263,200.93,4/26/2019,4
97516944,364.25,3/31/2019,6
79980317,131.51,4/16/2019,3
20800542,206.04,5/12/2019,4
118846991,237.19,4/17/2019,2
31239443,200.81,4/11/2019,6
208235269,79.9,4/19/2019,2
198343957,33.25,3/15/2019,1
73368395,1026.94,5/3/2019,11
31521073,58.13,4/23/2019,6
65251479,134.41,4/15/2019,3
66992279,1292.42,5/30/2019,22
41281018,756.09,5/31/2019,19
201940568,284.27,12/27/2018,1
331889469,9.41,4/17/2019,1
43717747,418.91,5/30/2019,12
137368757,180.62,5/12/2019,3
153623401,61.9,3/12/2019,3
240999809,165.27,5/14/2019,3
113081655,859.27,5/14/2019,11
148997543,704.24,5/15/2019,16
42079795,328.23,5/28/2019,9
51873074,1167.02,3/25/2019,11
2476101,20.16,12/10/2018,1
221788484,55.26,3/4/2019,1
59122389,7.42,1/22/2019,1
